ANO_CENSO|PK_COD_TURMA|NO_TURMA|HR_INICIAL|HR_INICIAL_MINUTO|NU_DURACAO_TURMA|NUM_MATRICULAS|FK_COD_MOD_ENSINO|FK_COD_ETAPA_ENSINO|FK_COD_CURSO_PROF|FK_COD_TIPO_TURMA|ID_MAIS_EDUCACAO|ID_DIA_SEMANA_DOMINGO|ID_DIA_SEMANA_SEGUNDA|ID_DIA_SEMANA_TERCA|ID_DIA_SEMANA_QUARTA|ID_DIA_SEMANA_QUINTA|ID_DIA_SEMANA_SEXTA|ID_DIA_SEMANA_SABADO|FK_COD_TIPO_ATIVIDADE_1|FK_COD_TIPO_ATIVIDADE_2|FK_COD_TIPO_ATIVIDADE_3|FK_COD_TIPO_ATIVIDADE_4|FK_COD_TIPO_ATIVIDADE_5|FK_COD_TIPO_ATIVIDADE_6|ID_BRAILLE|ID_RECURSOS_BAIXA_VISAO|ID_PROCESSOS_MENTAIS|ID_ORIENTACAO_MOBILIDADE|ID_SINAIS|ID_COM_ALT_AUMENT|ID_ENRIQ_CURRICULAR|ID_SOROBAN|ID_INF_ACESSIVEL|ID_PORT_ESC|ID_AUT_ESCOLAR|ID_QUIMICA|ID_FISICA|ID_MATEMATICA|ID_BIOLOGIA|ID_CIENCIAS|ID_LINGUA_LITERAT_PORTUGUESA|ID_LINGUA_LITERAT_INGLES|ID_LINGUA_LITERAT_ESPANHOL|ID_LINGUA_LITERAT_FRANCES|ID_LINGUA_LITERAT_OUTRA|ID_LINGUA_LITERAT_INDIGENA|ID_ARTES|ID_EDUCACAO_FISICA|ID_HISTORIA|ID_GEOGRAFIA|ID_FILOSOFIA|ID_ENSINO_RELIGIOSO|ID_ESTUDOS_SOCIAIS|ID_SOCIOLOGIA|ID_INFORMATICA_COMPUTACAO|ID_PROFISSIONALIZANTE|ID_DISC_ATENDIMENTO_ESPECIAIS|ID_DISC_DIVERSIDADE_SOCIO_CULT|ID_LIBRAS|ID_DISCIPLINAS_PEDAG|ID_OUTRAS_DISCIPLINAS|PK_COD_ENTIDADE|FK_COD_ESTADO|FK_COD_MUNICIPIO|FK_COD_DISTRITO|ID_LOCALIZACAO|ID_DEPENDENCIA_ADM|DESC_CATEGORIA_ESCOLA_PRIVADA|ID_CONVENIADA_PP|ID_TIPO_CONVENIO_PODER_PUBLICO|ID_MANT_ESCOLA_PRIVADA_EMP|ID_MANT_ESCOLA_PRIVADA_ONG|ID_MANT_ESCOLA_PRIVADA_SIND|ID_MANT_ESCOLA_PRIVADA_SIST_S|ID_MANT_ESCOLA_PRIVADA_S_FINS|ID_DOCUMENTO_REGULAMENTACAO|ID_LOCALIZACAO_DIFERENCIADA|ID_EDUCACAO_INDIGENA
2014|668099|7202 MATUTINO|7|15|260|36|1|20||0|0|0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|17033993|17|1707009|5|1|2||||0|0|0|0|0|1|0|0
2014|668537|7203 MATUTINO|7|15|260|36|1|20||0|0|0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|17033993|17|1707009|5|1|2||||0|0|0|0|0|1|0|0
2014|2466537|7ABT|13|0|240|33|1|20||0|0|0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466539|7ACT|13|0|240|35|1|20||0|0|0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466538|7ADT|13|0|240|33|1|20||0|0|0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466565|ATEND EDUC ESP-A-M|7|10|50|1||||5||0|1|0|1|0|0|0|||||||0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466568|ATEND EDUC ESP-A-T|13|10|50|1||||5||0|1|0|0|0|0|0|||||||0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466561|ATEND EDUC ESP-C-M|8|0|50|1||||5||0|1|0|1|0|0|0|||||||0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466571|ATEND EDUC ESP-C-T|13|10|50|1||||5||0|0|1|0|0|0|0|||||||0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466563|ATEND EDUC ESP-D-M|8|0|50|1||||5||0|0|1|0|1|0|0|||||||0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466569|ATEND EDUC ESP-D-T|14|0|50|2||||5||0|0|1|0|0|0|0|||||||0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466560|ATEND EDUC ESP-E-M|9|20|50|1||||5||0|1|0|1|0|0|0|||||||0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466566|ATEND EDUC ESP-E-T|15|20|50|1||||5||0|1|0|0|0|0|0|||||||0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466564|ATEND EDUC ESP-F-M|9|20|50|1||||5||0|0|1|0|0|0|0|||||||0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466570|ATEND EDUC ESP-F-T|15|20|50|1||||5||0|0|1|0|0|0|0|||||||0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466572|ATEND EDUC ESP-J-T|15|20|50|2||||5||0|0|0|1|0|0|0|||||||0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466575|ATEND EDUC ESP-K-T|14|0|50|1||||5||0|0|0|0|1|0|0|||||||0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466540|EJAIIAN|18|0|240|34|3|43||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466541|EJAIIIAN|18|0|240|41|3|44||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466543|EJAIVAN|18|0|240|43|3|44||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|1|0|0|0|0|1|0|1|1|0|1|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466542|EJAIVBN|18|0|240|44|3|44||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|1|0|0|0|0|1|0|1|1|0|1|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466544|EJAVAN|18|0|240|33|3|44||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|1|0|0|0|0|1|0|1|1|0|1|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466545|EJAVBN|18|0|240|29|3|44||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|1|0|0|0|0|1|0|1|1|0|1|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466547|MAIS EDUC-A-M|7|30|180|30||||4|1|0|1|1|1|1|1|0|21001|31001|31002|11005|11008||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466550|MAIS EDUC-B-M|7|30|180|32||||4|1|0|1|1|1|1|1|0|11008|21001|11005||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466551|MAIS EDUC-C-M|7|30|180|30||||4|1|0|1|1|1|1|1|0|11005|11008|21001||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466552|MAIS EDUC-D-M|7|30|180|30||||4|1|0|1|1|1|1|1|0|11005|11008|21001||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466548|MAIS EDUC-E-M|7|30|180|30||||4|1|0|1|1|1|1|1|0|11005|11008|21001||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466549|MAIS EDUC-F-M|7|30|180|29||||4|1|0|1|1|1|1|1|0|11005|11008|21001||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466558|MAIS EDUC-G-T|13|30|180|27||||4|1|0|1|1|1|1|1|0|11008|21001|31001|11005|31002||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466554|MAIS EDUC-H-T|13|30|180|28||||4|1|0|1|1|1|1|1|0|11005|11008|21001||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466555|MAIS EDUC-I-T|13|30|180|26||||4|1|0|1|1|1|1|1|0|11005|21001|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466553|MAIS EDUC-J-T|13|30|180|25||||4|1|0|1|1|1|1|1|0|11005|21001|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466556|MAIS EDUC-K-T|13|30|180|25||||4|1|0|1|1|1|1|1|0|11005|11008|21001||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466557|MAIS EDUC-L-T|13|30|180|26||||4|1|0|1|1|1|1|1|0|11005|11008|21001||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|2466546|PCAIAM|7|0|240|22|1|23||0|0|0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|23072270|23|2304400|5|1|3||||0|0|0|0|0|1|0|0
2014|426497|1ª SERIE A|7|0|290|33|1|25||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|1|1|1|0|0|0|1|1|1|1|1|0|0|1|0|0|0|0|0|0|0|23072288|23|2304400|5|1|4|1|0||1|0|0|0|0|1|0|0
2014|426268|1º ANO A|7|0|240|24|1|14||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|23072288|23|2304400|5|1|4|1|0||1|0|0|0|0|1|0|0
2014|1600386|3º ANO - A|7|0|420|20|1|16||0|1|0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|25049860|25|2516300|5|1|3||||0|0|0|0|0|1|0|0
2014|1604269|3º ANO - B|7|0|420|18|1|16||0|1|0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|25049860|25|2516300|5|1|3||||0|0|0|0|0|1|0|0
2014|1651330|3º ANO C|10|0|420|23|1|16||0|1|0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|25049860|25|2516300|5|1|3||||0|0|0|0|0|1|0|0
2014|1655597|4º ANO - A|7|0|420|25|1|17||0|1|0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|25049860|25|2516300|5|1|3||||0|0|0|0|0|1|0|0
2014|1735163|4º ANO - B|10|0|420|22|1|17||0|1|0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|25049860|25|2516300|5|1|3||||0|0|0|0|0|1|0|0
2014|1856330|5º ANO - A|7|0|420|26|1|18||0|1|0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|25049860|25|2516300|5|1|3||||0|0|0|0|0|1|0|0
2014|1858041|5º ANO - B|10|0|420|25|1|18||0|1|0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|25049860|25|2516300|5|1|3||||0|0|0|0|0|1|0|0
2014|2876877|EJA|19|0|180|15|3|43||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|25049860|25|2516300|5|1|3||||0|0|0|0|0|1|0|0
2014|1876530|JARDIM - I|7|0|255|21|1|2||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25049860|25|2516300|5|1|3||||0|0|0|0|0|1|0|0
2014|1467260|JARDIM - II A|7|0|255|20|1|2||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25049860|25|2516300|5|1|3||||0|0|0|0|0|1|0|0
2014|1467258|JARDIM - II B|13|0|255|14|1|2||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25049860|25|2516300|5|1|3||||0|0|0|0|0|1|0|0
2014|2777517|TURMA BILINGUE|7|0|270|4||||5||0|1|1|1|1|1|0|||||||0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25049976|25|2516300|5|1|3||||0|0|0|0|0|1|0|0
2014|361771|1 º ANO A MANHA|7|0|240|9|1|14||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|25119745|25|2501807|5|1|4|1|1|2|1|0|0|0|0|1|0|0
2014|361435|1 º ANO B TARDE|13|0|240|24|1|14||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|25119745|25|2501807|5|1|4|1|1|2|1|0|0|0|0|1|0|0
2014|361155|2 º ANO MANHA|7|0|240|7|1|15||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|25119745|25|2501807|5|1|4|1|1|2|1|0|0|0|0|1|0|0
2014|356960|INFANTIL III A MANHA|7|0|240|9|1|2||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25119745|25|2501807|5|1|4|1|1|2|1|0|0|0|0|1|0|0
2014|327634|INFANTIL III B TARDE|13|0|240|16|1|1||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25119745|25|2501807|5|1|4|1|1|2|1|0|0|0|0|1|0|0
2014|357183|INFANTIL IV TARDE|13|0|240|26|1|2||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25119745|25|2501807|5|1|4|1|1|2|1|0|0|0|0|1|0|0
2014|322410|INFANTIL V TARDE|13|0|240|21|1|2||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25119745|25|2501807|5|1|4|1|1|2|1|0|0|0|0|1|0|0
2014|2131519|PRE I A|7|0|240|25|1|2||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25087720|25|2509305|5|1|3||||0|0|0|0|0|1|0|0
2014|2131286|PRE I B|7|0|240|22|1|2||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25087720|25|2509305|5|1|3||||0|0|0|0|0|1|0|0
2014|2131525|PRE I C|13|0|240|24|1|2||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25087720|25|2509305|5|1|3||||0|0|0|0|0|1|0|0
2014|2131702|PRE I D|13|0|240|25|1|2||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25087720|25|2509305|5|1|3||||0|0|0|0|0|1|0|0
2014|2149448|PRE II A|7|0|240|28|1|2||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25087720|25|2509305|5|1|3||||0|0|0|0|0|1|0|0
2014|2149292|PRE II B|7|0|240|29|1|2||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25087720|25|2509305|5|1|3||||0|0|0|0|0|1|0|0
2014|2159949|PRE II C|13|0|240|29|1|2||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25087720|25|2509305|5|1|3||||0|0|0|0|0|1|0|0
2014|2162401|PRE II D|13|0|240|33|1|2||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25087720|25|2509305|5|1|3||||0|0|0|0|0|1|0|0
2014|1689466|MATERNAL MANHA|7|0|240|29|1|2||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25108441|25|2505006|5|1|3||||0|0|0|0|0|1|0|0
2014|1756828|MATERNAL TARDE|13|0|240|25|1|2||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25108441|25|2505006|5|1|3||||0|0|0|0|0|1|0|0
2014|1735507|PRE I MANHA|7|0|240|28|1|2||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25108441|25|2505006|5|1|3||||0|0|0|0|0|1|0|0
2014|1781830|PRE I TARDE|13|0|240|24|1|2||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25108441|25|2505006|5|1|3||||0|0|0|0|0|1|0|0
2014|734476|MULTISSERIADO|13|0|255|19|1|56||0|0|0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|25011120|25|2514503|5|2|3||||0|0|0|0|0|2|0|0
2014|84514|1º ANO DO ENSINO MEDIO|7|0|290|21|1|25||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|1|1|1|0|0|0|1|1|1|1|1|0|0|1|0|0|0|0|0|0|0|25302922|25|2503704|5|1|4|1|1|1|1|0|0|0|0|1|0|0
2014|84746|2º ANO DE ENSINO MEDIO|7|0|290|28|1|26||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|1|1|1|0|0|0|1|1|1|1|1|0|0|1|0|0|0|0|0|0|0|25302922|25|2503704|5|1|4|1|1|1|1|0|0|0|0|1|0|0
2014|84372|3º ANO DO ENSINO MEDIO|7|0|290|24|1|27||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|1|1|1|0|0|0|1|1|1|1|1|0|0|1|0|0|0|0|0|0|0|25302922|25|2503704|5|1|4|1|1|1|1|0|0|0|0|1|0|0
2014|83941|6º ANO|7|0|255|7|1|19||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|1|1|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|25302922|25|2503704|5|1|4|1|1|1|1|0|0|0|0|1|0|0
2014|829760|PRE II B V|13|15|255|28|1|2||0||0|1|1|1|1|1|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17041961|17|1703107|5|1|3||||0|0|0|0|0|1|0|0
2014|829763|SALA DE RECURSO MULTIFUNCIONAL M|7|15|255|3||||5||0|1|1|1|1|0|0|||||||0|0|0|1|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17041961|17|1703107|5|1|3||||0|0|0|0|0|1|0|0
2014|829762|SALA DE RECURSOS MULTIFUNCIONAIS V|13|15|255|1||||5||0|1|1|1|1|0|0|||||||0|0|0|1|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17041961|17|1703107|5|1|3||||0|0|0|0|0|1|0|0
